ProjectID,LocationID,Postcode,DepthValue,Fines,LiquidLimit,PlasticLimit,PlasticityIndex,MoistureContent,GeologyCode,Easting,Northing,Latitude,Longitude
P8595,WS207,CB25 9,1.5,100,21,46,20,26,OADBY TILL MEMBER,520427,260147,52.23,0.24
P8595,WS207,CB25 9,2,100,21,47,23,24,OADBY TILL MEMBER,520427,260147,52.23,0.24
P8595,WS208,CB25 9,0.5,100,21,59,23,36,OADBY TILL MEMBER,520457,260123,52.23,0.24
P8595,WS208,CB25 9,1,100,20,53,19,34,OADBY TILL MEMBER,520457,260123,52.23,0.24
P8595,WS208,CB25 9,1.5,98,21,47,21,26,OADBY TILL MEMBER,520457,260123,52.23,0.24
P8595,WS209,CB25 9,1,100,26,52,23,29,OADBY TILL MEMBER,520450,259983,52.23,0.24
P8595,WS211,CB25 9,0.75,100,21,53,19,34,OADBY TILL MEMBER,520370,260012,52.23,0.24
P8595,WS211,CB25 9,1.5,100,21,49,20,29,OADBY TILL MEMBER,520370,260012,52.23,0.24
P8595,WS211,CB25 9,2,100,20,46,21,25,OADBY TILL MEMBER,520370,260012,52.23,0.24
P8596,WS16,WS6 7,2.1,100,27,49,25,24,PENNINE MIDDLE COAL MEASURES FORMATION,398003,306295,52.65,-2.03
P8596,TP13,WS6 7,0.9,90,12,22,14,8,OPENCAST MADE GROUND,398427,306391,52.65,-2.03
P8596,TP15,WS6 7,2.9,89,12,27,16,11,GLACIAL DEPOSITS,398503,306448,52.65,-2.03
P8596,TP17,WS6 7,1.8,96,14,40,19,21,OPENCAST MADE GROUND,398335,306524,52.65,-2.03
P8596,TP19,WS6 7,2,93,12,32,15,17,OPENCAST MADE GROUND,398433,306586,52.65,-2.03
P8596,WS03,WS6 7,2.5,100,12,27,16,11,GLACIAL DEPOSITS,398514,306512,52.65,-2.03
P8596,TP11,WS6 7,1.5,86,29,0,0,11,OPENCAST MADE GROUND,398344,306428,52.65,-2.03
P8596,TP21,WS6 7,2.9,71,16,37,20,17,OPENCAST MADE GROUND,398280,306484,52.65,-2.03
P8596,TP301,WS6 7,0.5,75,16,28,15,13,GLACIAL DEPOSITS,398448,306204,52.65,-2.03
P8596,TP304,WS6 7,1.5,64,13,29,14,15,GLACIAL DEPOSITS,398459,306323,52.65,-2.03
P8599,TP02,IP21 4,0.4,91,26,0,0,5.9,CROXTON SAND AND GRAVEL MEMBER,615022,279172,52.37,1.16
P8599,TP04,IP21 4,1.2,97,11,21,15,6,LOWESTOFT FORMATION,615083,279180,52.37,1.16
P8599,TP05,IP21 4,2.2,92,12,22,13,9,LOWESTOFT FORMATION,615060,279155,52.37,1.16
P8599,TP07,IP21 4,1.3,96,11,30,16,14,LOWESTOFT FORMATION,615083,279135,52.37,1.16
P8602,WS01,CV10 0,0.7,100,28,58,36,22,OUTWOODS SHALE FORMATION,432436,293430,52.54,-1.52
P8602,WS03,CV10 0,1.45,100,32,62,34,28,OUTWOODS SHALE FORMATION,432422,293425,52.54,-1.52
P8602,WS04,CV10 0,1.45,89,31,46,19,27,OUTWOODS SHALE FORMATION,432425,293433,52.54,-1.52
P8602,WS05,CV10 0,0.8,93,18,31,18,13,OUTWOODS SHALE FORMATION,432408,293434,52.54,-1.52
P8608,BH102,LE4 5,3.2,92,35,83,36,47,ALLUVIUM,458930,306088,52.65,-1.13
P8608,WS105,LE4 5,3.7,95,51,82,40,42,ALLUVIUM,458859,306110,52.65,-1.13
P8608,WS109,LE4 5,3.3,100,48,86,35,51,ALLUVIUM,458825,306133,52.65,-1.13
P8608,WS109,LE4 5,3.3,100,48,86,35,51,ALLUVIUM,458825,306133,52.65,-1.13
P8612,TP13,DN33 3,2,93,15,29,15,14,GLACIAL DEPOSITS,526680,411243,53.54,-0.1
P8612,TP13,DN33 3,2,93,15,29,15,14,GLACIAL DEPOSITS,526680,411243,53.54,-0.1
P8612,TP19,DN33 3,2.7,94,14,30,15,15,GLACIAL DEPOSITS,525625,406145,53.54,-0.1
P8612,TP19,DN33 3,2.7,94,14,30,15,15,GLACIAL DEPOSITS,525625,406145,53.54,-0.1
P8612,BH01,DN33 3,5,98,19,30,13,17,GLACIAL DEPOSITS,526706,411339,53.54,-0.1
P8612,BH01,DN33 3,10,97,17,29,14,15,GLACIAL DEPOSITS,526706,411339,53.54,-0.1
P8612,BH01,DN33 3,15,98,19,32,15,17,GLACIAL DEPOSITS,526706,411339,53.54,-0.1
P8612,BH02,DN33 3,4,90,17,31,14,17,GLACIAL DEPOSITS,526765,411390,53.54,-0.1
P8612,BH02,DN33 3,9,94,22,39,18,21,GLACIAL DEPOSITS,526765,411390,53.54,-0.1
P8612,BH02,DN33 3,14,97,16,31,14,17,GLACIAL DEPOSITS,526765,411390,53.54,-0.1
P8617,WS01,NG3 4,1.8,87,17,27,19,8,GUNTHORPE MEMBER,457676,341250,52.97,-1.14
P8630,WS01,B80 7,1.5,100,20,34,16,18,GLACIAL DEPOSITS,407336,263925,52.27,-1.89
P8630,WS02,B80 7,2.7,94,13,33,17,16,GLACIAL DEPOSITS,407352,263925,52.27,-1.89
P8630,WS02,B80 7,1.5,100,20,33,16,17,GLACIAL DEPOSITS,407352,263925,52.27,-1.89
P8630,WS04,B80 7,1.6,96,16,39,19,20,GLACIAL DEPOSITS,407357,263939,52.27,-1.89
P8632,WS03,WN8 9,2,98,11,28,14,14,GLACIAL DEPOSITS,348974,405108,53.54,-2.77
P8632,WS05,WN8 9,3,96,26,0,0,7.3,GLACIAL DEPOSITS,348989,405038,53.54,-2.77
P8632,WS05,WN8 9,4,100,25,0,0,13,GLACIAL DEPOSITS,348989,405038,53.54,-2.77
P8639,TP01,DN17 3,2.4,100,27,60,29,31,MERCIA MUDSTONE GROUP,490023,404356,53.53,-0.64
P8639,TP01,DN17 3,2.4,100,27,60,29,31,MERCIA MUDSTONE GROUP,490023,404356,53.53,-0.64
P8639,TP04,DN17 3,0.9,100,31,73,32,41,MERCIA MUDSTONE GROUP,489888,404300,53.53,-0.64
P8639,TP04,DN17 3,0.9,100,31,73,32,41,MERCIA MUDSTONE GROUP,489888,404300,53.53,-0.64
P8639,TP06,DN17 3,1.4,100,24,58,27,31,MERCIA MUDSTONE GROUP,489971,404306,53.53,-0.64
P8639,TP06,DN17 3,1.4,100,24,58,27,31,MERCIA MUDSTONE GROUP,489971,404306,53.53,-0.64
P8639,TP08,DN17 3,2.6,97,17,45,20,25,MERCIA MUDSTONE GROUP,490077,404303,53.53,-0.64
P8639,TP08,DN17 3,2.6,97,17,45,20,25,MERCIA MUDSTONE GROUP,490077,404303,53.53,-0.64
P8639,TP10,DN17 3,1.5,62,10,31,18,13,MERCIA MUDSTONE GROUP,490020,404255,53.53,-0.64
P8639,TP10,DN17 3,1.5,62,10,31,18,13,MERCIA MUDSTONE GROUP,490020,404255,53.53,-0.64
P8639,TP03,DN17 3,0.8,99,25,70,29,41,MERCIA MUDSTONE GROUP,489920,404350,53.53,-0.64
P8639,TP03,DN17 3,0.8,99,25,70,29,41,MERCIA MUDSTONE GROUP,489920,404350,53.53,-0.64
P8639,WS03,DN17 3,1.9,100,23,45,20,25,MERCIA MUDSTONE GROUP,490069,404211,53.53,-0.64
P8639,WS03,DN17 3,1.9,100,23,45,20,25,MERCIA MUDSTONE GROUP,490069,404211,53.53,-0.64
P8639,WS06,DN17 3,1.4,95,18,52,22,30,MERCIA MUDSTONE GROUP,489888,404208,53.53,-0.64
P8639,WS06,DN17 3,1.4,95,18,52,22,30,MERCIA MUDSTONE GROUP,489888,404208,53.53,-0.64
P8639,WS07,DN17 3,1.2,86,12,40,19,21,MERCIA MUDSTONE GROUP,489835,404127,53.53,-0.64
P8639,WS07,DN17 3,1.2,86,12,40,19,21,MERCIA MUDSTONE GROUP,489835,404127,53.53,-0.64
P8640,TP01,DN36 4,3,100,17,42,18,24,GLACIAL DEPOSITS,531795,405715,53.53,-0.01
P8640,TP04,DN36 4,0.6,97,10,49,24,25,GLACIAL DEPOSITS,531761,405848,53.53,-0.01
P8640,TP11,DN36 4,1,96,16,48,19,29,GLACIAL DEPOSITS,531521,405684,53.53,-0.01
P8640,TP13,DN36 4,2,96,16,36,17,19,GLACIAL DEPOSITS,531790,405498,53.53,-0.01
P8640,TP17,DN36 4,0.9,91,10,39,20,19,GLACIAL DEPOSITS,531636,405657,53.53,-0.01
P8640,TP19,DN36 4,3,96,5.9,34,16,18,GLACIAL DEPOSITS,531630,405518,53.53,-0.01
P8640,TP24,DN36 4,2.6,89,18,32,17,15,LACUSTRINE DEPOSITS,531726,405649,53.53,-0.01
P8640,TP25,DN36 4,1.8,98,28,55,23,32,LACUSTRINE DEPOSITS,531763,405678,53.53,-0.01
P8640,WS09,DN36 4,0.8,90,12,37,18,19,GLACIAL DEPOSITS,531652,405809,53.53,-0.01
P8641,TP02,NR34 0,2.6,96,21,43,23,20,LOWESTOFT FORMATION,640775,291954,52.47,1.54
P8641,TP06,NR34 0,2.4,89,18,37,19,18,LOWESTOFT FORMATION,640710,291947,52.47,1.54
P8641,TP05,NR34 0,1,96,15,37,19,18,LOWESTOFT FORMATION,640763,291913,52.47,1.54
P8641,TP07,NR34 0,0.8,94,12,40,20,20,LOWESTOFT FORMATION,640733,291884,52.47,1.54
P8641,TP01,NR34 0,1.7,92,20,42,20,22,LOWESTOFT FORMATION,640750,291967,52.47,1.54
P8641,TP09,NR34 0,2,100,130,161,90,71,POND DEPOSITS / ALLUVIUM,640729,291920,52.47,1.54
P8642,WS01,CM4 9,4.5,0,28,0,0,0,LONDON CLAY FORMATION,563985,198715,51.66,0.37
P8642,WS01,CM4 9,4.5,0,28,0,0,0,LONDON CLAY FORMATION,563985,198715,51.66,0.37
P8646,TP03,WS13 8,1,89,8.2,27,14,13,GLACIAL DEPOSITS,393227,305220,52.72,-1.85
P8646,TP04,WS13 8,1,80,15,29,16,13,GLACIAL DEPOSITS,393177,305193,52.72,-1.85
P8646,TP04,WS13 8,1,80,15,29,16,13,GLACIAL DEPOSITS,393177,305193,52.72,-1.85
P8646,TP06,WS13 8,2,97,20,30,18,12,GLACIAL DEPOSITS,393116,305164,52.72,-1.85
P8646,TP07,WS13 8,1.5,96,26,0,0,17,GLACIAL DEPOSITS,393168,305134,52.72,-1.85
P8646,TP08,WS13 8,1.5,100,20,44,23,21,GLACIAL DEPOSITS,393146,305095,52.72,-1.85
P8646,TP11,WS13 8,1.8,97,15,25,14,11,GLACIAL DEPOSITS,393198,305071,52.72,-1.85
P8646,TP13,WS13 8,1,97,17,27,15,12,GLACIAL DEPOSITS,393273,305082,52.72,-1.85
P8670,BH103,IP14 4,1.5,14,20,34,13,21,LOWESTOFT FORMATION,605376,259569,52.2,1
P8670,BH103,IP14 4,6,6,25,39,13,26,LOWESTOFT FORMATION,605376,259569,52.2,1
P8670,BH103,IP14 4,11,5,21,43,14,29,LOWESTOFT FORMATION,605376,259569,52.2,1
P8670,WS105,IP14 4,1.5,0,47,67,28,39,ALLUVIUM,605051,259421,52.2,1
P8670,TP01,IP14 4,1,89,11,43,17,26,LOWESTOFT FORMATION,605279,259365,52.2,1
P8670,TP01,IP14 4,1,89,11,43,17,26,LOWESTOFT FORMATION,605279,259365,52.2,1
P8670,TP02,IP14 4,1,81,11,38,21,17,LOWESTOFT FORMATION,605251,259292,52.2,1
P8670,TP02,IP14 4,1,81,11,38,21,17,LOWESTOFT FORMATION,605251,259292,52.2,1
P8670,TP16,IP14 4,1,96,16,49,21,28,LOWESTOFT FORMATION,605229,259520,52.2,1
P8670,TP16,IP14 4,1,96,16,49,21,28,LOWESTOFT FORMATION,605229,259520,52.2,1
P8670,WS16,IP14 4,0.9,91,13,47,24,23,LOWESTOFT FORMATION,605273,259457,52.2,1
P8670,WS16,IP14 4,0.9,91,13,47,24,23,LOWESTOFT FORMATION,605273,259457,52.2,1
P8670,WS18,IP14 4,1,94,13,46,22,24,LOWESTOFT FORMATION,605247,259628,52.2,1
P8670,WS18,IP14 4,1,94,13,46,22,24,LOWESTOFT FORMATION,605247,259628,52.2,1
P8686,WS01,NN17 3,0.7,100,15,46,22,24,MERCIA MUDSTONE GROUP,382976,387682,52.56,-0.57
P8686,WS01,NN17 3,1.65,100,14,30,19,11,MERCIA MUDSTONE GROUP,382976,387682,52.56,-0.57
P8686,WS02,NN17 3,0.65,98,20,53,26,27,MERCIA MUDSTONE GROUP,382980,387645,52.56,-0.57
P8686,WS03,NN17 3,0.8,100,16,47,24,23,MERCIA MUDSTONE GROUP,382946,387696,52.56,-0.57
P8686,WS03,NN17 3,1.7,100,13,34,21,13,MERCIA MUDSTONE GROUP,382946,387696,52.56,-0.57
P8686,WS04,NN17 3,1.2,100,15,44,21,23,MERCIA MUDSTONE GROUP,382953,387670,52.56,-0.57
P8686,WS04,NN17 3,1.5,100,14,39,22,17,MERCIA MUDSTONE GROUP,382953,387670,52.56,-0.57
P8686,WS04,NN17 3,1.5,100,14,39,22,17,MERCIA MUDSTONE GROUP,382953,387670,52.56,-0.57
P8686,WS05,NN17 3,0.9,100,22,53,26,27,MERCIA MUDSTONE GROUP,382959,387642,52.56,-0.57
P8686,WS05,NN17 3,1.6,100,15,33,20,13,MERCIA MUDSTONE GROUP,382959,387642,52.56,-0.57
P8686,WS06,NN17 3,0.8,97,18,51,24,33,MERCIA MUDSTONE GROUP,382963,387620,52.56,-0.57
P8686,WS06,NN17 3,1.8,100,20,34,20,14,MERCIA MUDSTONE GROUP,382963,387620,52.56,-0.57
P8686,WS06,NN17 3,2.7,91,12,35,21,14,MERCIA MUDSTONE GROUP,382963,387620,52.56,-0.57
P8688,WS07,LE3 8,0.7,99,18,56,22,34,GLACIAL DEPOSITS,456004,307129,52.65,-1.19
P8688,WS08,LE3 8,0.8,89,17,54,21,33,GLACIAL DEPOSITS,455952,307051,52.65,-1.19
P8688,WS09,LE3 8,0.7,93,14,42,19,23,GLACIAL DEPOSITS,455939,307128,52.65,-1.19
P8688,WS10,LE3 8,1.6,94,19,45,20,25,GLACIAL DEPOSITS,455885,307163,52.65,-1.19
P8688,WS13,LE3 8,0.8,82,18,43,19,24,GLACIAL DEPOSITS,455842,307258,52.65,-1.19
P8689,WS03,OL15 9,1.3,100,22,37,21,16,ALLUVIUM,393871,416593,53.65,-2.09
P8689,WS04,OL15 9,0.8,92,21,31,21,10,ALLUVIUM,393856,416600,53.65,-2.09
P8689,WS05,OL15 9,0.8,96,23,39,23,16,ALLUVIUM,393852,416600,53.65,-2.09
P8689,WS06,OL15 9,1.3,88,27,35,19,16,ALLUVIUM,393874,416587,53.65,-2.09
P8689,TP02,OL15 9,1.3,100,30,46,24,22,ALLUVIUM,393873,416614,53.65,-2.09
P8689,TP07,OL15 9,0.9,100,31,0,0,19,ALLUVIUM,393882,416637,53.65,-2.09
P8689,TP06,OL15 9,0.6,100,42,0,0,32,ALLUVIUM,393878,416637,53.65,-2.09
P8717,TP107,S42 6,0.9,100,23,56,26,30,PENNINE LOWER COAL MEASURES FORMATION,439642,366963,53.2,-1.41
P8717,TP107,S42 6,0.9,100,23,56,26,30,PENNINE LOWER COAL MEASURES FORMATION,439642,366963,53.2,-1.41
P8717,TP108,S42 6,1.2,100,21,50,25,25,PENNINE LOWER COAL MEASURES FORMATION,439561,366949,53.2,-1.41
P8717,TP108,S42 6,1.2,100,21,50,25,25,PENNINE LOWER COAL MEASURES FORMATION,439561,366949,53.2,-1.41
P8723,TP101,PE6 0,0.5,91,18,32,15,17,ABBEY SAND AND GRAVEL,523716,309706,52.67,-0.17
P8723,TP102,PE6 0,0.4,83,15,32,15,17,ABBEY SAND AND GRAVEL,523812,309665,52.67,-0.17
P8724,TP04,DE65 6,0.9,0,0,0,0,0,PULVERISED FUEL ASH,430963,326447,52.83,-1.54
P8724,TP04,DE65 6,0.9,0,0,0,0,0,PULVERISED FUEL ASH,430963,326447,52.83,-1.54
P8724,TP06,DE65 6,1.2,0,0,0,0,0,CHESTER FORMATION,431043,326434,52.83,-1.54
P8724,TP06,DE65 6,1.2,0,0,0,0,0,CHESTER FORMATION,431043,326434,52.83,-1.54
P8724,TP10B,DE65 6,1.3,0,0,0,0,0,CHESTER FORMATION,431075,326415,52.83,-1.54
P8724,TP10B,DE65 6,1.3,0,0,0,0,0,CHESTER FORMATION,431075,326415,52.83,-1.54
P8724,TP10B,DE65 6,1.5,43,6.1,29,14,15,CHESTER FORMATION,431075,326415,52.83,-1.54
P8724,TP10B,DE65 6,1.5,43,6.1,29,14,15,CHESTER FORMATION,431075,326415,52.83,-1.54
P8724,TP18,DE65 6,0.9,0,0,0,0,0,PULVERISED FUEL ASH,431006,326321,52.83,-1.54
P8724,TP18,DE65 6,0.9,0,0,0,0,0,PULVERISED FUEL ASH,431006,326321,52.83,-1.54
P8724,TP18,DE65 6,1.4,0,0,0,0,0,CHESTER FORMATION,431006,326321,52.83,-1.54
P8724,TP18,DE65 6,1.4,0,0,0,0,0,CHESTER FORMATION,431006,326321,52.83,-1.54
P8724,TP20A,DE65 6,0.9,37,0,0,0,0,CHESTER FORMATION,431124,326313,52.83,-1.54
P8724,TP20A,DE65 6,0.9,37,0,0,0,0,CHESTER FORMATION,431124,326313,52.83,-1.54
P8727,WS02,PE34 4,1.3,100,20,43,22,21,TIDAL FLAT DEPOSITS,551168,319908,52.76,0.24
P8727,WS02,PE34 4,1.8,100,27,39,22,17,TIDAL FLAT DEPOSITS,551168,319908,52.76,0.24
P8727,WS02,PE34 4,3.4,100,38,41,24,17,TIDAL FLAT DEPOSITS,551168,319908,52.76,0.24
P8727,WS02,PE34 4,4.5,100,36,35,18,17,TIDAL FLAT DEPOSITS,551168,319908,52.76,0.24
P8729,WS02,OL1 2,0.9,98,27,36,26,10,GLACIAL DEPOSITS,391971,406190,53.55,-2.12
P8729,WS04,OL1 2,1.3,99,20,22,13,9,GLACIAL DEPOSITS,391988,406215,53.55,-2.12
P8729,WS04,OL1 2,2.9,98,12,23,12,11,GLACIAL DEPOSITS,391988,406215,53.55,-2.12
P8729,WS05,OL1 2,1.5,99,16,38,16,22,GLACIAL DEPOSITS,391961,406179,53.55,-2.12
P8729,WS05,OL1 2,2.4,99,16,29,14,15,GLACIAL DEPOSITS,391961,406179,53.55,-2.12
P8729,WS05,OL1 2,5.1,99,17,34,13,21,GLACIAL DEPOSITS,391961,406179,53.55,-2.12
P8737,WS03,CH65 7,0.8,100,20,34,13,21,GLACIAL DEPOSITS,338428,375923,53.28,-2.92
P8737,WS04,CH65 7,1.7,100,17,35,16,19,GLACIAL DEPOSITS,338451,375920,53.28,-2.92
P8737,WS05,CH65 7,0.8,100,20,0,0,12,GLACIAL DEPOSITS,338487,375929,53.28,-2.92
P8737,WS05,CH65 7,2.5,88,13,31,14,17,GLACIAL DEPOSITS,338487,375929,53.28,-2.92
P8737,WS06,CH65 7,1.6,100,13,30,14,16,GLACIAL DEPOSITS,338523,375926,53.28,-2.92
P8737,WS07,CH65 7,0.7,99,16,34,16,18,GLACIAL DEPOSITS,338502,375778,53.28,-2.92
P8737,WS08,CH65 7,1.8,97,19,33,15,18,GLACIAL DEPOSITS,338483,375789,53.28,-2.92
P8738,TP112,B19 3,3.4,100,21,28,16,12,GLACIOFLUVIAL DEPOSITS,406597,287702,52.49,-1.9
P8738,TP112,B19 3,3.4,100,21,28,16,12,GLACIOFLUVIAL DEPOSITS,406597,287702,52.49,-1.9
P8738,TP112,B19 3,3.4,100,21,28,16,12,GLACIOFLUVIAL DEPOSITS,406597,287702,52.49,-1.9
P8738,TP113,B19 3,2.4,100,26,44,21,23,GLACIOFLUVIAL DEPOSITS,406610,287693,52.49,-1.9
P8738,TP113,B19 3,2.4,100,26,44,21,23,GLACIOFLUVIAL DEPOSITS,406610,287693,52.49,-1.9
P8738,TP113,B19 3,2.4,100,26,44,21,23,GLACIOFLUVIAL DEPOSITS,406610,287693,52.49,-1.9
P8738,TP113,B19 3,3.6,85,12,30,13,17,GLACIOFLUVIAL DEPOSITS,406610,287693,52.49,-1.9
P8738,TP113,B19 3,3.6,85,12,30,13,17,GLACIOFLUVIAL DEPOSITS,406610,287693,52.49,-1.9
P8738,TP113,B19 3,3.6,85,12,30,13,17,GLACIOFLUVIAL DEPOSITS,406610,287693,52.49,-1.9
P8738,TP115,B19 3,3,100,14,32,15,17,GLACIOFLUVIAL DEPOSITS,406602,287721,52.49,-1.9
P8738,TP115,B19 3,3,100,14,32,15,17,GLACIOFLUVIAL DEPOSITS,406602,287721,52.49,-1.9
P8738,TP115,B19 3,3,100,14,32,15,17,GLACIOFLUVIAL DEPOSITS,406602,287721,52.49,-1.9
P8738,TP116,B19 3,2.2,76,16,25,14,11,GLACIOFLUVIAL DEPOSITS,406623,287709,52.49,-1.9
P8738,TP116,B19 3,2.2,76,16,25,14,11,GLACIOFLUVIAL DEPOSITS,406623,287709,52.49,-1.9
P8738,TP116,B19 3,2.2,76,16,25,14,11,GLACIOFLUVIAL DEPOSITS,406623,287709,52.49,-1.9
P8738,TP116,B19 3,3.5,0,15,0,0,0,GLACIOFLUVIAL DEPOSITS,406623,287709,52.49,-1.9
P8738,TP116,B19 3,3.5,0,15,0,0,0,GLACIOFLUVIAL DEPOSITS,406623,287709,52.49,-1.9
P8738,TP116,B19 3,3.5,0,15,0,0,0,GLACIOFLUVIAL DEPOSITS,406623,287709,52.49,-1.9
P8742,WS02,LN11 8,2.8,97,17,35,18,17,GLACIAL DEPOSITS,534533,388100,53.37,0.02
P8742,WS02,LN11 8,2.8,97,17,35,18,17,GLACIAL DEPOSITS,534533,388100,53.37,0.02
P8742,WS07,LN11 8,1.8,98,15,32,16,16,GLACIAL DEPOSITS,534669,388117,53.37,0.02
P8742,WS07,LN11 8,1.8,98,15,32,16,16,GLACIAL DEPOSITS,534669,388117,53.37,0.02
P8742,WS08,LN11 8,1,97,19,39,16,23,GLACIAL DEPOSITS,534632,388162,53.37,0.02
P8742,WS08,LN11 8,1,97,19,39,16,23,GLACIAL DEPOSITS,534632,388162,53.37,0.02
P8742,WS12,LN11 8,1.8,98,16,34,16,18,GLACIAL DEPOSITS,534641,388239,53.37,0.02
P8742,WS12,LN11 8,1.8,98,16,34,16,18,GLACIAL DEPOSITS,534641,388239,53.37,0.02
P8744,TP104,LN5 0,0.7,95,15,40,16,24,LOWER LINCOLNSHIRE LIMESTONE MEMBER,499186,357502,53.1,-0.52
P8744,TP103,LN5 0,0.7,93,18,35,18,17,LOWER LINCOLNSHIRE LIMESTONE MEMBER,499242,357513,53.1,-0.52
P8744,TP102,LN5 0,1.6,100,20,39,22,17,LOWER LINCOLNSHIRE LIMESTONE MEMBER,499214,357533,53.1,-0.52
P8744,TP112,LN5 0,0.9,97,17,49,19,30,LOWER LINCOLNSHIRE LIMESTONE MEMBER,499349,357234,53.1,-0.52
P8744,TP107,LN5 0,1.1,99,15,42,17,25,LOWER LINCOLNSHIRE LIMESTONE MEMBER,499268,357426,53.1,-0.52
P8744,TP106,LN5 0,0.8,96,16,43,16,27,LOWER LINCOLNSHIRE LIMESTONE MEMBER,499229,357431,53.1,-0.52
P8744,TP106,LN5 0,1.9,84,16,46,19,27,LOWER LINCOLNSHIRE LIMESTONE MEMBER,499229,357431,53.1,-0.52
P8748,WS01,LE8 0,1,96,23,0,0,17,PENNINE MIDDLE COAL MEASURES FORMATION,432237,313233,52.52,-1.03
P8748,WS01,LE8 0,2,99,18,30,17,13,PENNINE MIDDLE COAL MEASURES FORMATION,432237,313233,52.52,-1.03
P8748,WS01,LE8 0,2,99,18,30,17,13,PENNINE MIDDLE COAL MEASURES FORMATION,432237,313233,52.52,-1.03
P8748,WS06,LE8 0,1,100,15,25,16,9,PENNINE MIDDLE COAL MEASURES FORMATION,432232,313208,52.52,-1.03
P8748,WS07,LE8 0,1.1,95,12,28,17,11,PENNINE MIDDLE COAL MEASURES FORMATION,432250,313227,52.52,-1.03
P8748,WS03,LE8 0,0.6,98,27,46,32,14,PENNINE MIDDLE COAL MEASURES FORMATION,432217,313195,52.52,-1.03
P8754,WS101,NG13 0,2.25,27,100,50,24,26,BECKINGHAM MEMBER,481652,338792,52.94,-0.79
P8754,WS101,NG13 0,2.75,32,100,53,25,28,BECKINGHAM MEMBER,481652,338792,52.94,-0.79
P8754,WS102,NG13 0,2.25,21,100,42,20,22,RIVER TERRACE DEPOSITS,481685,338777,52.94,-0.79
P8754,WS103,NG13 0,1.75,25,100,69,27,42,RIVER TERRACE DEPOSITS,481745,3387471,52.94,-0.79
P8754,WS103,NG13 0,2.25,19,100,74,26,48,RIVER TERRACE DEPOSITS,481745,3387471,52.94,-0.79
P8754,WS104,NG13 0,2.25,31,100,64,26,38,RIVER TERRACE DEPOSITS,481775,338731,52.94,-0.79
P8754,WS105,NG13 0,1.75,12,100,58,24,34,RIVER TERRACE DEPOSITS,481798,338718,52.94,-0.79
P8754,WS105,NG13 0,2.25,25,100,75,31,44,RIVER TERRACE DEPOSITS,481798,338718,52.94,-0.79
P8774,WS303,PE27 4,1.3,87,11,32,12,20,RIVER TERRACE DEPOSITS,534780,272680,52.34,-0.02
P8774,WS304,PE27 4,1,99,28,0,0,18,RIVER TERRACE DEPOSITS,534722,272696,52.34,-0.02
P8774,WS306,PE27 4,1.7,97,13,43,19,24,GLACIAL DEPOSITS,534704,272741,52.34,-0.02
P8774,WS307,PE27 4,1.6,99,22,74,27,47,GLACIAL DEPOSITS,534606,272765,52.34,-0.02
P8774,WS309,PE27 4,1,96,12,47,17,30,RIVER TERRACE DEPOSITS,534792,272758,52.34,-0.02
P8774,WS310,PE27 4,1.7,99,19,35,13,22,RIVER TERRACE DEPOSITS,534656,272791,52.34,-0.02
P8774,WS311,PE27 4,2.1,98,14,46,17,29,GLACIAL DEPOSITS,534744,272775,52.34,-0.02
P8774,WS312,PE27 4,0.5,96,10,36,16,20,RIVER TERRACE DEPOSITS,534747,272811,52.34,-0.02
P8774,WS314,PE27 4,1.2,99,27,54,26,28,RIVER TERRACE DEPOSITS,534724,272880,52.34,-0.02
P8774,WS315,PE27 4,0.7,99,23,54,20,34,RIVER TERRACE DEPOSITS,534629,272850,52.34,-0.02
P8774,WS315,PE27 4,0.7,99,23,54,20,34,RIVER TERRACE DEPOSITS,534629,272850,52.34,-0.02
P8774,WS316,PE27 4,2.3,100,22,0,0,22,RIVER TERRACE DEPOSITS,534823,272809,52.34,-0.02
P8774,WS309,PE27 4,1,96,12,47,17,30,RIVER TERRACE DEPOSITS,534792,272758,52.34,-0.02
P8774,WS310,PE27 4,1.7,99,19,35,13,22,RIVER TERRACE DEPOSITS,534656,272791,52.34,-0.02
P8774,WS311,PE27 4,2.1,98,14,46,17,29,GLACIAL DEPOSITS,534744,272775,52.34,-0.02
P8774,WS312,PE27 4,0.5,96,10,36,16,20,RIVER TERRACE DEPOSITS,534747,272811,52.34,-0.02
P8774,WS314,PE27 4,1.2,99,27,54,26,28,RIVER TERRACE DEPOSITS,534724,272880,52.34,-0.02
P8774,WS303,PE27 4,1.3,87,11,32,12,20,RIVER TERRACE DEPOSITS,534780,272680,52.34,-0.02
P8774,WS304,PE27 4,1,99,28,0,0,18,RIVER TERRACE DEPOSITS,534722,272696,52.34,-0.02
P8774,WS306,PE27 4,1.7,97,13,43,19,24,GLACIAL DEPOSITS,534704,272741,52.34,-0.02
P8774,WS307,PE27 4,1.6,99,22,74,27,47,GLACIAL DEPOSITS,534606,272765,52.34,-0.02
P8774,WS315,PE27 4,0.7,99,23,54,20,34,RIVER TERRACE DEPOSITS,534629,272850,52.34,-0.02
P8774,WS315,PE27 4,0.7,99,23,54,20,34,RIVER TERRACE DEPOSITS,534629,272850,52.34,-0.02
P8774,WS316,PE27 4,2.3,100,22,0,0,22,RIVER TERRACE DEPOSITS,534823,272809,52.34,-0.02
