ProjectID,LocationID,Postcode,Depth,Fines,LiquidLimit,PlasticLimit,PlasticityIndex,MoistureContent,X,Y,Latitude,Longitude,Date,Geology Code
P6118,WS04,WN1 1,2,100,59,26,33,34,358356.127,406112.7951,53.55,-2.63,21/10/2016,ALLUVIUM
P6123,TP07,DE11 9,1.8,100,42,24,18,15,429108.1181,319240.8652,52.77,-1.57,23/05/2017,COAL MEASURES
P6123,TP24,DE11 9,1.4,99,57,26,31,25,429108.1181,319240.8652,52.77,-1.57,23/05/2017,COAL MEASURES
P6123,TP22,DE11 9,2,100,60,25,35,32,429108.1181,319240.8652,52.77,-1.57,23/05/2017,COAL MEASURES
P6123,TP30,DE11 9,2.5,100,56,27,29,21,429108.1181,319240.8652,52.77,-1.57,23/05/2017,COAL MEASURES
P6123,TP10,DE11 9,1.1,100,41,25,16,18,429108.1181,319240.8652,52.77,-1.57,23/05/2017,COAL MEASURES
P6123,TP16,DE11 9,1.9,100,42,25,17,14,429108.1181,319240.8652,52.77,-1.57,23/05/2017,COAL MEASURES
P6123,TP01,DE11 9,2.5,100,59,31,28,38,429108.1181,319240.8652,52.77,-1.57,23/05/2017,ALLUVIUM
P6123,TP09,DE11 9,1,100,67,36,31,38,429108.1181,319240.8652,52.77,-1.57,23/05/2017,COAL MEASURES
P6124,WS23,LE16 9,0.9,99,68,26,42,29,471406.8517,287413.3231,52.48,-0.95,04/03/2021,GLACIAL DEPOSITS
P6124,WS22,LE16 9,1.3,98,32,14,18,22,471406.8517,287413.3231,52.48,-0.95,04/03/2021,GLACIAL DEPOSITS
P6124,WS10,LE16 9,0.9,98,39,19,20,23,471406.8517,287413.3231,52.48,-0.95,04/03/2021,GLACIAL DEPOSITS
P6124,WS06,LE16 9,0.9,100,62,24,38,24,471406.8517,287413.3231,52.48,-0.95,04/03/2021,GLACIAL DEPOSITS
P6124,WS07,LE16 9,0.9,100,43,20,23,24,471406.8517,287413.3231,52.48,-0.95,04/03/2021,GLACIAL DEPOSITS
P6124,WS01,LE16 9,2.6,100,45,23,22,20,471406.8517,287413.3231,52.48,-0.95,04/03/2021,DYRHAM FORMATION
P6124,TP04,LE16 9,1.6,100,40,23,17,20,471406.8517,287413.3231,52.48,-0.95,04/03/2021,DYRHAM FORMATION
P6124,TP24,LE16 9,0.9,100,43,23,20,22,471406.8517,287413.3231,52.48,-0.95,04/03/2021,GLACIAL DEPOSITS
P6124,TP28,LE16 9,0.5,100,54,25,30,28,471406.8517,287413.3231,52.48,-0.95,04/03/2021,GLACIAL DEPOSITS
P6124,TP30,LE16 9,1.4,100,72,34,38,38,471406.8517,287413.3231,52.48,-0.95,04/03/2021,DYRHAM FORMATION
P6124,TP34,LE16 9,0.8,100,60,25,35,29,471406.8517,287413.3231,52.48,-0.95,04/03/2021,GLACIAL DEPOSITS
P6124,TP39,LE16 9,0.7,100,41,18,23,21,471406.8517,287413.3231,52.48,-0.95,04/03/2021,GLACIAL DEPOSITS
P6124,TP42,LE16 9,1.5,100,59,31,28,32,471406.8517,287413.3231,52.48,-0.95,04/03/2021,DYRHAM FORMATION
P6124,TP51,LE16 9,0.7,100,39,20,19,21,471406.8517,287413.3231,52.48,-0.95,04/03/2021,GLACIAL DEPOSITS
P6124,TP54,LE16 9,1.5,90,60,26,34,27,471406.8517,287413.3231,52.48,-0.95,04/03/2021,DYRHAM FORMATION
P6124,TP56,LE16 9,0.7,100,51,24,27,34,471406.8517,287413.3231,52.48,-0.95,04/03/2021,GLACIAL DEPOSITS
P6124,TP58,LE16 9,1.7,98,64,26,38,27,471406.8517,287413.3231,52.48,-0.95,04/03/2021,DYRHAM FORMATION
P6124,TP60,LE16 9,1.5,100,47,25,22,22,471406.8517,287413.3231,52.48,-0.95,04/03/2021,DYRHAM FORMATION
P6124,TP63,LE16 9,1.1,99,59,29,30,28,471406.8517,287413.3231,52.48,-0.95,04/03/2021,DYRHAM FORMATION
P6124,CBR02,LE16 9,0.2,100,75,36,39,35,471406.8517,287413.3231,52.48,-0.95,04/03/2021,GLACIAL DEPOSITS
P6124,CBR03,LE16 9,0.2,100,47,25,22,25,471406.8517,287413.3231,52.48,-0.95,04/03/2021,GLACIAL DEPOSITS
P6124,CBR06,LE16 9,0.3,100,50,27,23,25,471406.8517,287413.3231,52.48,-0.95,04/03/2021,GLACIAL DEPOSITS
P6124,CBR08,LE16 9,0.4,98,46,25,21,27,471406.8517,287413.3231,52.48,-0.95,04/03/2021,GLACIAL DEPOSITS
P6124,CBR10,LE16 9,0.4,95,53,26,27,25,471406.8517,287413.3231,52.48,-0.95,04/03/2021,GLACIAL DEPOSITS
P6124,CBR12,LE16 9,1.5,100,49,26,23,25,471406.8517,287413.3231,52.48,-0.95,04/03/2021,GLACIAL DEPOSITS
P6126,TP03,DE13 9,1,100,69,31,38,33,416948.5007,323633.1632,52.81,-1.75,21/10/2016,GLACIAL DEPOSITS
P6126,TP02,DE13 9,1.4,99,38,23,15,23,416948.5007,323633.1632,52.81,-1.75,21/10/2016,BLUE ANCHOR FORMATION
P6126,WS02,DE13 9,1.7,99,34,18,16,16,416948.5007,323633.1632,52.81,-1.75,21/10/2016,GLACIAL DEPOSITS
P6126,TP05,DE13 9,2.6,100,41,26,15,21,416948.5007,323633.1632,52.81,-1.75,21/10/2016,BLUE ANCHOR FORMATION
P6126,TP05,DE13 9,1.5,100,64,29,35,22,416948.5007,323633.1632,52.81,-1.75,21/10/2016,GLACIAL DEPOSITS
P6126,TP01,DE13 9,1.5,97,39,18,21,17,416948.5007,323633.1632,52.81,-1.75,21/10/2016,GLACIAL DEPOSITS
P6126,TP01,DE13 9,1,97,43,20,23,19,416948.5007,323633.1632,52.81,-1.75,21/10/2016,GLACIAL DEPOSITS
P6126,TP04,DE13 9,1,100,41,26,15,21,416948.5007,323633.1632,52.81,-1.75,21/10/2016,GLACIAL DEPOSITS
P6132,TP01,PE28 5,1.6,100,63,25,38,25,517012.5086,283836.7414,52.44,-0.28,21/10/2016,OXFORD CLAY FORMATION
P6132,TP08,PE28 5,1,100,60,27,33,29,517012.5086,283836.7414,52.44,-0.28,21/10/2016,OXFORD CLAY FORMATION
P6132,TP17,PE28 5,1,100,54,23,31,25,517012.5086,283836.7414,52.44,-0.28,21/10/2016,OXFORD CLAY FORMATION
P6132,TP16,PE28 5,2,100,53,23,30,29,517012.5086,283836.7414,52.44,-0.28,21/10/2016,OXFORD CLAY FORMATION
P6132,TP10,PE28 5,2,100,47,21,26,24,517012.5086,283836.7414,52.44,-0.28,21/10/2016,OXFORD CLAY FORMATION
P6134,TP04,LE12 9,2,99,37,23,14,21,447324.2583,319383.6653,52.77,-1.3,05/04/2018,GUNTHORPE MEMBER
P6134,TP05,LE12 9,1,100,45,22,23,21,447324.2583,319383.6653,52.77,-1.3,05/04/2018,GUNTHORPE MEMBER
P6134,TP06,LE12 9,1.3,96,25,13,12,17,447324.2583,319383.6653,52.77,-1.3,05/04/2018,ALLUVIUM
P6134,TP07,LE12 9,1.8,100,34,14,20,21,447324.2583,319383.6653,52.77,-1.3,05/04/2018,ALLUVIUM
P6134,TP08,LE12 9,1,95,38,17,21,24,447324.2583,319383.6653,52.77,-1.3,05/04/2018,ALLUVIUM
P6134,TP09,LE12 9,1,100,68,30,38,39,447324.2583,319383.6653,52.77,-1.3,05/04/2018,GUNTHORPE MEMBER
P6134,TP10,LE12 9,1,99,46,22,24,24,447324.2583,319383.6653,52.77,-1.3,05/04/2018,GUNTHORPE MEMBER
P6134,TP11,LE12 9,1,94,44,19,25,22,447324.2583,319383.6653,52.77,-1.3,05/04/2018,GUNTHORPE MEMBER
P6134,TP13,LE12 9,1,98,39,17,22,17,447324.2583,319383.6653,52.77,-1.3,05/04/2018,GLACIAL DEPOSITS
P6134,TP13,LE12 9,2,97,30,13,17,12,447324.2583,319383.6653,52.77,-1.3,05/04/2018,GLACIAL DEPOSITS
P6134,TP17,LE12 9,0.7,100,46,26,20,29,447324.2583,319383.6653,52.77,-1.3,05/04/2018,GUNTHORPE MEMBER
P6134,TP17,LE12 9,1.8,100,35,22,13,22,447324.2583,319383.6653,52.77,-1.3,05/04/2018,GUNTHORPE MEMBER
P6134,TP02,LE12 9,1,100,56,30,26,36,447324.2583,319383.6653,52.77,-1.3,05/04/2018,GUNTHORPE MEMBER
P6134,TP03,LE12 9,1,97,51,24,27,29,447324.2583,319383.6653,52.77,-1.3,05/04/2018,GUNTHORPE MEMBER
P6134,TP03,LE12 9,2,94,42,26,16,31,447324.2583,319383.6653,52.77,-1.3,05/04/2018,GUNTHORPE MEMBER
P6136,TP09,OX13 6,2.1,100,64,26,38,30,447162.865,192572.6261,51.63,-1.32,21/10/2016,GAULT FORMATION
P6136,TP09,OX13 6,2.1,100,64,26,38,30,447162.865,192572.6261,51.63,-1.32,21/10/2016,GAULT FORMATION
P6136,TP05,OX13 6,0.5,61,36,20,16,23,447162.865,192572.6261,51.63,-1.32,21/10/2016,RIVER TERRACE DEPOSITS
P6136,TP02,OX13 6,2.4,100,64,25,39,30,447162.865,192572.6261,51.63,-1.32,21/10/2016,GAULT FORMATION
P6136,TP13,OX13 6,1.6,100,63,25,38,33,447162.865,192572.6261,51.63,-1.32,21/10/2016,GAULT FORMATION
P6136,TP11,OX13 6,1.2,100,54,24,30,28,447162.865,192572.6261,51.63,-1.32,21/10/2016,GAULT FORMATION
P6136,TP06,OX13 6,2.2,100,59,21,38,25,447162.865,192572.6261,51.63,-1.32,21/10/2016,GAULT FORMATION
P6136,TP15,OX13 6,2,100,70,29,41,32,447162.865,192572.6261,51.63,-1.32,21/10/2016,GAULT FORMATION
,,,,,,,,,,,,,,
P6137,WS01,HR1 4,1,100,28,18,10,14,355542.6038,241490.7861,52.07,-2.65,21/10/2016,RAGLAN MUDSTONE FORMATION
P6137,WS11,HR1 4,1.3,90,35,20,15,19,355542.6038,241490.7861,52.07,-2.65,21/10/2016,ALLUVIUM
P6137,WS04,HR1 4,0.9,89,43,19,24,19,355542.6038,241490.7861,52.07,-2.65,21/10/2016,RIVER TERRACE DEPOSITS
P6137,WS05,HR1 4,1.2,58,23,15,8,12,355542.6038,241490.7861,52.07,-2.65,21/10/2016,RIVER TERRACE DEPOSITS
P6137,WS08,HR1 4,1.8,100,25,13,12,11,355542.6038,241490.7861,52.07,-2.65,21/10/2016,RAGLAN MUDSTONE FORMATION
P6141,TP01,WA12 9,1,100,48,21,27,12,357603.5979,396105.8424,53.46,-2.64,17/08/2020,GLACIAL DEPOSITS
P6141,TP02,WA12 9,1,100,49,20,29,13,357603.5979,396105.8424,53.46,-2.64,17/08/2020,SHERWOOD SANDSTONE GROUP
P6141,TP03,WA12 9,2,96,34,16,18,8.3,357603.5979,396105.8424,53.46,-2.64,17/08/2020,SHERWOOD SANDSTONE GROUP
P6141,TP101,WA12 9,1.4,99,40,17,23,18,357603.5979,396105.8424,53.46,-2.64,17/08/2020,GLACIAL DEPOSITS
P6141,TP102,WA12 9,1,98,30,14,16,17,357603.5979,396105.8424,53.46,-2.64,17/08/2020,GLACIAL DEPOSITS
P6141,TP104,WA12 9,1.7,100,45,19,26,20,357603.5979,396105.8424,53.46,-2.64,17/08/2020,GLACIAL DEPOSITS
P6142,TP02,NN29 7,0.9,100,40,19,21,21,491574.8914,262157.6032,52.25,-0.66,21/10/2016,BLISWORTH CLAY FORMATION
P6142,TP01,NN29 7,1.1,47,30,19,11,16,491574.8914,262157.6032,52.25,-0.66,21/10/2016,BLISWORTH CLAY FORMATION
P6142,TP01,NN29 7,1.1,47,30,19,11,16,491574.8914,262157.6032,52.25,-0.66,21/10/2016,BLISWORTH LIMESTONE FORMATION
P6143,KGC-WS6,M38 0,1.7,99,33,16,17,0,371593.732,403788.8497,53.53,-2.43,21/10/2016,GLACIAL DEPOSITS
P6143,KGC-WS6,M38 0,1.7,99,33,16,17,0,371593.732,403788.8497,53.53,-2.43,21/10/2016,GLACIAL DEPOSITS
P6143,KGA-WS5,M38 0,2,100,25,13,12,0,371593.732,403788.8497,53.53,-2.43,21/10/2016,GLACIAL DEPOSITS
P6143,KGA-WS1,M38 0,1.1,96,30,14,16,0,371593.732,403788.8497,53.53,-2.43,21/10/2016,GLACIAL DEPOSITS
P6143,KGB-WS5,M38 0,2.5,81,38,19,19,0,371593.732,403788.8497,53.53,-2.43,21/10/2016,GLACIAL DEPOSITS
P6143,KGB-WS1,M38 0,2.5,58,36,24,12,0,371593.732,403788.8497,53.53,-2.43,21/10/2016,GLACIAL DEPOSITS
P6143,KGA-WS3,M38 0,1.5,97,29,14,15,0,371593.732,403788.8497,53.53,-2.43,21/10/2016,GLACIAL DEPOSITS
P6143,KGB-WS4,M38 0,1,90,31,15,16,0,371593.732,403788.8497,53.53,-2.43,21/10/2016,GLACIAL DEPOSITS
P6143,KGC-WS5,M38 0,1.1,99,46,20,26,0,371593.732,403788.8497,53.53,-2.43,21/10/2016,GLACIAL DEPOSITS
P6143,KGC-WS3,M38 0,2.5,80,28,14,14,0,371593.732,403788.8497,53.53,-2.43,21/10/2016,GLACIAL DEPOSITS
P6148,TP02,CV3 1,1.5,90,21,14,7,13,436156.9319,278128.5321,52.4,-1.47,28/10/2016,SUPERFICIAL DEPOSITS
P6148,TP06,CV3 1,2,98,40,19,21,21,436156.9319,278128.5321,52.4,-1.47,28/10/2016,SUPERFICIAL DEPOSITS
P6148,TP08,CV3 1,1.2,91,38,16,22,16,436156.9319,278128.5321,52.4,-1.47,28/10/2016,SUPERFICIAL DEPOSITS
P6148,TP09,CV3 1,0.9,85,38,16,22,20,436156.9319,278128.5321,52.4,-1.47,28/10/2016,SUPERFICIAL DEPOSITS
P6148,WS01,CV3 1,2.9,97,39,19,20,16,436156.9319,278128.5321,52.4,-1.47,28/10/2016,SUPERFICIAL DEPOSITS
P6148,GRM234,CV3 1,1.9,100,26,17,9,24,436156.9319,278128.5321,52.4,-1.47,28/10/2016,SUPERFICIAL DEPOSITS
P6148,GRM242,CV3 1,1.3,100,33,18,15,19,436156.9319,278128.5321,52.4,-1.47,28/10/2016,SUPERFICIAL DEPOSITS
P6148,GRM258,CV3 1,1.5,100,26,15,11,15,436156.9319,278128.5321,52.4,-1.47,28/10/2016,SUPERFICIAL DEPOSITS
P6148,WS13,CV3 1,1.8,100,33,15,18,19,436156.9319,278128.5321,52.4,-1.47,28/10/2016,SUPERFICIAL DEPOSITS
P6148,WS16,CV3 1,2.7,98,31,16,15,15,436156.9319,278128.5321,52.4,-1.47,28/10/2016,SUPERFICIAL DEPOSITS
P6148,WS18,CV3 1,1.7,100,36,17,19,22,436156.9319,278128.5321,52.4,-1.47,28/10/2016,SUPERFICIAL DEPOSITS
P6148,WS19,CV3 1,1.8,100,33,16,17,17,436156.9319,278128.5321,52.4,-1.47,28/10/2016,SUPERFICIAL DEPOSITS
P6148,WS21,CV3 1,2.5,100,39,18,21,18,436156.9319,278128.5321,52.4,-1.47,28/10/2016,SUPERFICIAL DEPOSITS
P6148,SA04,CV3 1,1.5,90,25,16,9,15,436156.9319,278128.5321,52.4,-1.47,28/10/2016,SUPERFICIAL DEPOSITS
P6148,GRM213,CV3 1,1.3,89,22,14,8,14,436156.9319,278128.5321,52.4,-1.47,28/10/2016,SUPERFICIAL DEPOSITS
P6148,GRM210,CV3 1,2.3,100,33,16,17,23,436156.9319,278128.5321,52.4,-1.47,28/10/2016,SUPERFICIAL DEPOSITS
P6148,GRM244,CV3 1,2,100,34,20,14,16,436156.9319,278128.5321,52.4,-1.47,28/10/2016,SUPERFICIAL DEPOSITS
P6148,GRM244,CV3 1,2,100,34,20,14,16,436156.9319,278128.5321,52.4,-1.47,28/10/2016,SUPERFICIAL DEPOSITS
P6154,WS01,TF1 2,0.7,98,28,15,13,13,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS02,TF1 2,0.8,97,30,15,15,14,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS03,TF1 2,1.5,97,24,11,11,9.9,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS06,TF1 2,1.75,87,23,11,11,10,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS08,TF1 2,1,99,28,15,13,13,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS08,TF1 2,1,99,28,15,13,13,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS08,TF1 2,2,94,23,12,11,11,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS12,TF1 2,1.1,95,24,14,10,15,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS13,TF1 2,1,99,35,16,19,15,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS13,TF1 2,2,95,24,13,11,10,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS14,TF1 2,0.9,71,35,16,19,12,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS15,TF1 2,1.6,93,24,13,11,15,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS16,TF1 2,1.5,98,22,11,11,12,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,TP18,TF1 2,1.2,98,25,14,11,14,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,TP03,TF1 2,1,92,25,11,14,14,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,TP15,TF1 2,1,88,30,13,17,14,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,TP15,TF1 2,2,95,22,11,11,12,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,TP07,TF1 2,2,97,25,13,12,15,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,TP01,TF1 2,2,100,24,13,11,14,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,TP10,TF1 2,1.1,90,25,13,12,16,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,TP20,TF1 2,1.2,100,45,17,28,20,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS19,TF1 2,0.8,95,27,12,15,14,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS19,TF1 2,1.7,96,19,11,8,13,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIOFLUVIAL DEPOSITS
P6154,WS20,TF1 2,0.8,100,51,22,29,26,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS20,TF1 2,1.5,96,26,13,13,13,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS21,TF1 2,0.7,100,83,41,42,57,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS21,TF1 2,0.9,99,29,14,15,15,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS21,TF1 2,0.9,99,29,14,15,15,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIOFLUVIAL DEPOSITS
P6154,WS21,TF1 2,1.8,95,22,11,11,13,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIOFLUVIAL DEPOSITS
P6154,WS22,TF1 2,0.8,100,32,15,17,15,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS22,TF1 2,0.8,100,32,15,17,15,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIOFLUVIAL DEPOSITS
P6154,WS22,TF1 2,1.6,95,24,12,12,12,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS23,TF1 2,0.6,99,29,14,15,14,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIOFLUVIAL DEPOSITS
P6154,WS23,TF1 2,0.6,99,29,14,15,14,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS23,TF1 2,1.7,93,21,11,10,12,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS24,TF1 2,0.7,96,26,12,14,13,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS24,TF1 2,1.7,93,21,11,10,12,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS25,TF1 2,0.7,99,35,15,20,17,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS25,TF1 2,1.9,96,27,12,15,11,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS26,TF1 2,1.4,98,26,12,14,15,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS26,TF1 2,1.7,98,24,12,12,12,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS27,TF1 2,0.6,98,28,13,15,15,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS27,TF1 2,1.6,78,21,11,10,11,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS28,TF1 2,0.7,100,49,17,32,23,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6154,WS28,TF1 2,1.7,95,25,12,13,11,364281.4807,311499.6038,52.7,-2.53,04/03/2018,GLACIAL DEPOSITS
P6156,WS04,PR6 8,2.5,94,29,16,13,14,362456.1146,421654.8609,53.69,-2.57,28/10/2016,MILLSTONE GRIT GROUP
P6159,WS116,B77 2,3.9,0,34,21,13,13,421760.6093,302516.405,52.62,-1.68,21/10/2016,COAL MEASURES
P6159,WS104,B77 2,2.9,0,54,24,30,16,421760.6093,302516.405,52.62,-1.68,21/10/2016,COAL MEASURES
P6159,TP107,B77 2,2,0,54,24,30,22,421760.6093,302516.405,52.62,-1.68,21/10/2016,COAL MEASURES
P6159,TP106,B77 2,1.5,0,46,22,24,16,421760.6093,302516.405,52.62,-1.68,21/10/2016,COAL MEASURES
P6159,TP105,B77 2,1,0,48,23,25,23,421760.6093,302516.405,52.62,-1.68,21/10/2016,COAL MEASURES
P6159,TP110,B77 2,1.7,0,57,25,32,25,421760.6093,302516.405,52.62,-1.68,21/10/2016,COAL MEASURES
P6159,WS113,B77 2,2.5,0,39,20,19,16,421760.6093,302516.405,52.62,-1.68,21/10/2016,COAL MEASURES
P6159,WS119,B77 2,3.2,0,50,29,21,26,421760.6093,302516.405,52.62,-1.68,21/10/2016,COAL MEASURES
P6160,WS05A,NG8 3,1.2,100,38,17,21,26,453836.0493,340589.3111,52.96,-1.2,28/10/2016,EDLINGTON FORMATION
P6160,WS11,NG8 3,1.5,89,33,17,16,15,453836.0493,340589.3111,52.96,-1.2,28/10/2016,EDLINGTON FORMATION
,,,,,,,,,,,,,,
P6160,WS18,NG8 3,0.7,100,30,19,11,14,453836.0493,340589.3111,52.96,-1.2,28/10/2016,EDLINGTON FORMATION
P6160,WS23,NG8 3,1.65,96,32,15,17,15,453836.0493,340589.3111,52.96,-1.2,28/10/2016,EDLINGTON FORMATION
P6160,WS23,NG8 3,1.65,96,32,15,17,15,453836.0493,340589.3111,52.96,-1.2,28/10/2016,EDLINGTON FORMATION
P6160,WS26,NG8 3,0.8,96,49,20,29,20,453836.0493,340589.3111,52.96,-1.2,28/10/2016,GLACIAL DEPOSITS
P6161,TP03,DE11 7,1.6,100,41,21,20,15,431132.1371,319253.3652,52.77,-1.54,19/04/2017,COAL MEASURES
P6161,TP04,DE11 7,1,100,56,25,31,23,431132.1371,319253.3652,52.77,-1.54,19/04/2017,COAL MEASURES
P6161,TP01,DE11 7,1.7,100,43,20,23,15,431132.1371,319253.3652,52.77,-1.54,19/04/2017,COAL MEASURES
P6161,TP05,DE11 7,1.7,100,38,17,21,17,431132.1371,319253.3652,52.77,-1.54,19/04/2017,COAL MEASURES
P6163,WS03,PE7 8,6.9,100,60,29,31,28,517425.9665,294975.1289,52.54,-0.27,21/10/2016,OXFORD CLAY FORMATION
P6163,WS01,PE7 8,6.8,100,60,29,31,23,517425.9665,294975.1289,52.54,-0.27,21/10/2016,OXFORD CLAY FORMATION
,,,,,,,,,,,,,,
P6166,TP02,PE10 0,2.5,100,58,24,34,27,510116.5124,318174.5646,52.75,-0.37,21/10/2016,KELLAWAYS FORMATION
P6166,WS05,PE10 0,0.7,49,33,17,16,16,510116.5124,318174.5646,52.75,-0.37,21/10/2016,RIVER TERRACE DEPOSITS
P6168,WS12,DE74 2,1.1,99,66,26,40,28,448595.7968,327183.6413,52.84,-1.28,21/10/2016,RIVER TERRACE DEPOSITS
P6168,WS12,DE74 2,1.1,99,66,26,40,28,448595.7968,327183.6413,52.84,-1.28,21/10/2016,RIVER TERRACE DEPOSITS
,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
P6168,WS16,DE74 2,0.9,88,30,14,16,18,448595.7968,327183.6413,52.84,-1.28,21/10/2016,RIVER TERRACE DEPOSITS
P6168,WS16,DE74 2,0.9,88,30,14,16,18,448595.7968,327183.6413,52.84,-1.28,21/10/2016,RIVER TERRACE DEPOSITS
P6168,TP17,DE74 2,1,40,28,14,14,13,448595.7968,327183.6413,52.84,-1.28,21/10/2016,RIVER TERRACE DEPOSITS
P6168,TP17,DE74 2,1,40,28,14,14,13,448595.7968,327183.6413,52.84,-1.28,21/10/2016,RIVER TERRACE DEPOSITS
P6168,TP15,DE74 2,0.3,62,27,14,13,13,448595.7968,327183.6413,52.84,-1.28,21/10/2016,RIVER TERRACE DEPOSITS
P6168,TP18,DE74 2,1.2,83,49,21,28,20,448595.7968,327183.6413,52.84,-1.28,21/10/2016,RIVER TERRACE DEPOSITS
P6168,TP18,DE74 2,1.2,83,49,21,28,20,448595.7968,327183.6413,52.84,-1.28,21/10/2016,RIVER TERRACE DEPOSITS
P6172,WS08,L40 7,1.5,100,36,15,21,12,343846.4784,411826.7993,53.6,-2.85,21/10/2016,GLACIAL DEPOSITS
P6172,WS05,L40 7,1.5,93,34,17,17,20,343846.4784,411826.7993,53.6,-2.85,21/10/2016,GLACIAL DEPOSITS
P6172,WS09,L40 7,0.8,96,49,19,30,25,343846.4784,411826.7993,53.6,-2.85,21/10/2016,GLACIAL DEPOSITS
P6173,BH06,DE22 2,1.4,100,36,26,10,0,433699.55,338182.2837,52.94,-1.5,21/10/2016,MERCIA MUDSTONE GROUP
P6173,BH06,DE22 2,0.6,100,37,21,16,19,433699.55,338182.2837,52.94,-1.5,21/10/2016,MERCIA MUDSTONE GROUP
P6173,BH10,DE22 2,2.2,100,36,23,13,0,433699.55,338182.2837,52.94,-1.5,21/10/2016,MERCIA MUDSTONE GROUP
P6173,BH10,DE22 2,2.2,100,36,23,13,0,433699.55,338182.2837,52.94,-1.5,21/10/2016,MERCIA MUDSTONE GROUP
P6173,BH10,DE22 2,1.5,100,30,18,12,0,433699.55,338182.2837,52.94,-1.5,21/10/2016,MERCIA MUDSTONE GROUP
P6173,BH09,DE22 2,1.4,83,34,21,13,13,433699.55,338182.2837,52.94,-1.5,21/10/2016,MERCIA MUDSTONE GROUP
